sep=,
index,exponent,sine,cosine,log_base_2,log_base_10,log_base_e
105,1318815734.4790769,0.8372632372119677,-0.54605649784144,4.398785508159116,1.3319846920117888,3.0413257977624655
106,1610805175.6064994,0.7113731226316623,-0.6966621118022687,4.409470044017354,1.3302896622675733,3.061064595288009
107,1967441884.3498778,0.5596769087378228,-0.8224605426581971,4.417578643856756,1.3338436238737907,3.0541563341188662
108,2403038944.062587,0.3904019545824964,-0.9218131083644537,4.435824689746456,1.338910036570153,3.076005754044926
109,2935078394.2339687,0.18003713966090223,-0.9850194686819433,4.445132086902054,1.3448449005509349,3.082536634889861
110,3584912846.1320767,-0.009087552190898126,-1.0050456858112555,4.4668913766534315,1.3438928113414081,3.0994214388998245
111,4378622438.037229,-0.21717204630066614,-0.9785043759560862,4.464395366258059,1.3472793076504288,3.094656398313915
112,5348061522.749866,-0.40236651516636324,-0.9082221710074275,4.479723763382418,1.34777543690612,3.1086984590595783
113,6532137094.690318,-0.5769021566439548,-0.8247961222346762,4.497086069241944,1.353391657004612,3.1125621257996254
114,7978370264.140147,-0.7164253693806223,-0.6906817057121521,4.517659462412923,1.350111130246447,3.1362691599791335
115,9744803446.244095,-0.8533169853144541,-0.5256592188637126,4.52660120149721,1.3712932810053369,3.140211083763494
116,11902329806.972996,-0.9277778807443922,-0.3591185910462459,4.526920616475714,1.3717948286238957,3.139623661008883
117,14537538454.782978,-0.9876878129413428,-0.16273074750429595,4.539689591365381,1.3713040310514917,3.1495450525238873
118,17756189565.52503,-0.990540576555365,0.037711458890639295,4.560371265277358,1.3632282272015903,3.1559977034900815
119,21687458909.747448,-0.9811599122845304,0.23149184410784687,4.566714797790988,1.3706836457928637,3.1621129454176393
120,26489122129.84259,-0.9131104532632722,0.43079625040941555,4.580270938949845,1.3859266851574137,3.1821787504190113
121,32353886830.63705,-0.7995842051810251,0.5888749287746409,4.597424249801439,1.382325635066591,3.189220757066511
122,39517126612.14439,-0.6642418590949174,0.7444837319813327,4.612338034796329,1.3869079506124473,3.1921959636602417
123,48266327438.63199,-0.5090605422592073,0.8713245873934431,4.622652078314594,1.3814024723622622,3.2101962722002177
124,58952625459.80072,-0.3274418661776002,0.9384286071792853,4.635337244736676,1.3856127365035662,3.2163556627997787
125,72004899337.38298,-0.12457239027488955,0.9976159120331337,4.644172584158268,1.3933687056948103,3.2233531448885273
126,87946982651.71948,0.0610191777233037,0.9977315552320482,4.653870729858384,1.4010439858209307,3.2212612807285903
127,107418687182.68835,0.25758723652511323,0.956676947430861,4.659014342073128,1.4024677250083397,3.228627388384138
128,131201480802.86903,0.45103457093731253,0.8906771966411954,4.669706427711971,1.4128110540728813,3.2514575575833957
129,160249850527.32275,0.615258730396925,0.7781039645010552,4.690512627490815,1.4201880275569188,3.2430785849572294
130,195729609428.83868,0.7721423159501561,0.6540219689636603,4.701296671539603,1.4111450252481548,3.2623172270840057
131,239064684809.98953,0.873159325412936,0.4832772216532172,4.706577914521014,1.4174112758962605,3.2578060950765275
132,291994265405.6233,0.9478357517403787,0.3059716410818742,4.731516155163637,1.427459676013346,3.2767125124060454
133,356642601133.3736,0.9966541504397874,0.11037614544801883,4.730552126477135,1.4303090864265238,3.2759000785504195
134,435604256701.7326,0.9937717570843857,-0.09469682928427547,4.7351436424842355,1.4359564003709908,3.285250871774885
135,532048240601.7996,0.9622128551563508,-0.290757233343062,4.7638548523803514,1.4328440398671518,3.292447680410923
136,649845188545.2975,0.8811072559265739,-0.46774777658430955,4.769747972973069,1.4269114327497638,3.300888146648909
137,793722705666.3568,0.7732498016733139,-0.641824426479647,4.775463280924313,1.4315844739362489,3.307715092220716
138,969455101915.2284,0.6327546838827053,-0.775613951247271,4.7904284530748376,1.4368492475831671,3.3247922230463276
139,1184095135391.7212,0.45343008776965876,-0.8799132701913658,4.791763581007195,1.439977076526444,3.3238844675886843
140,1446257064291.4668,0.27762320117306805,-0.9662004094529899,4.808658148765448,1.438865644534022,3.3325804464276807
141,1766462367334.2393,0.06673137902450252,-0.9902942863260813,4.824869509393064,1.4504417733594561,3.3378184574652625
142,2157562007648.171,-0.12360462101703765,-0.9945867242366223,4.831231222076859,1.4444777478016477,3.343931546669757
143,2635252187043.094,-0.32246909158743714,-0.9418952628249663,4.846470974567882,1.453531632727171,3.3542212121925474
144,3218704289702.0347,-0.5047585473585008,-0.8658593242130356,4.846211931912197,1.453185985895711,3.369629928723097
145,3931334297144.049,-0.6611189048600129,-0.7516309686472343,4.866431073833153,1.4678834874778233,3.3646659787921203
146,4801742553781.405,-0.8003245536301625,-0.6023542604124894,4.8616390100993225,1.4687257710044157,3.364505240605712
147,5864861599163.662,-0.8927790269053323,-0.43549144249193716,4.882704257727007,1.4682352442830422,3.377272727117384
148,7163358133446.168,-0.9746721978570093,-0.23270212120185862,4.889140730462839,1.469208126890145,3.397539423533157
149,8749345381880.242,-0.9951112552483266,-0.03693939245652727,4.887829281408899,1.4691766548814182,3.3984366356207767
150,10686474581524.459,-0.9978550781963228,0.14966690059386245,4.898205612382116,1.4819826227683972,3.397157342706191
151,13052489528882.521,-0.9470548238675721,0.34405060096018497,4.923653413114022,1.484696115236228,3.4051932648320933
152,15942346711433.834,-0.8573886100395799,0.5251379802516186,4.928114976221358,1.4890751521762888,3.4073819965075796
153,19472026244891.04,-0.7322793713790924,0.685154267535474,4.930819747382417,1.4917520041320123,3.4296625088211585
154,23783186562477.113,-0.5677636136988296,0.8131798876018925,4.944391892615564,1.4807575953148957,3.4362324097598664
155,29048849665247.43,-0.396860858906779,0.9141145374580132,4.956704105030064,1.490104567511725,3.435360397423215
156,35480345102513.3,-0.21189200490976018,0.9758979996715935,4.968829566215321,1.4861923562748318,3.4465390214646514
157,43335791368684.4,-0.021209546505364673,0.9916626085098776,4.980434867384252,1.5019155914894615,3.4560552611232325
158,52930455104764.96,0.1861960504693781,0.9804423397265191,4.987375209374222,1.4979335330664405,3.4451775704768246
159,64649403855632.9,0.3806349079215393,0.9242150747059724,4.998000855987692,1.5104673005435585,3.4593922329131908
160,78962960182680.69,0.5505272083077083,0.8441406847113494,4.993175881193843,1.501882582270674,3.46393170187172
161,96445577359618.12,0.6978520991407732,0.6992052757906594,5.006830837920481,1.5113403273511008,3.4620511679246775
162,117798894199387.12,0.8278412390422726,0.5597319486043435,5.008025699194632,1.509568600849003,3.482652844816323
163,143879894283349.88,0.9349721902584354,0.37110491278823277,5.027415048888381,1.5225710648820565,3.4868107168884657
164,175735299721476.44,0.9801436516510045,0.1764100997137133,5.040545492000722,1.5236077599064104,3.4896251786809085
165,214643579785916.06,1.0030636718789585,-0.007800800239005578,5.039770853300987,1.5202715767206338,3.490459912990197
166,262166260371891.1,0.974934272666941,-0.21353186720863787,5.060279515223793,1.5178077705838577,3.502704555444351
167,320210593514763.7,0.9209474754812009,-0.40045718633087835,5.060634409439619,1.5155494584598526,3.516228350868442
168,391106102111038.44,0.811303932168591,-0.5788614518350051,5.074891352734261,1.531063892955088,3.5191397741233263
169,477698071851693.3,0.6922737894584857,-0.7311656943206567,5.083935847136355,1.536056583204815,3.511287983449224
170,583461742527454.9,0.5258457882452605,-0.8555609183340234,5.079006390126878,1.5286183812146932,3.5262268341574297
171,712641781603974.2,0.34722165330492694,-0.9283261207647924,5.105600228305225,1.5372506682895613,3.5354562459312895
172,870422637631267.9,0.16150499619559394,-0.9867260551786394,5.100443322392638,1.5364287274351556,3.542854245446774
173,1063136610367883.6,-0.03966115540411658,-0.9940566556748933,5.108874859849271,1.5331154993963814,3.553444232402721
174,1298517988204381.2,-0.23881764434987324,-0.9634340873005653,5.11979923620644,1.5327187963235596,3.5567470767768854
175,1586013452313430.8,-0.4358964611312255,-0.9101398456483286,5.130318195294611,1.5469308935558816,3.5612013150409196
176,1937161205134762.8,-0.5945288103184888,-0.805687632966623,5.128266278227378,1.5380212723079933,3.5667589692982027
177,2366054038952467.5,-0.7519757232384334,-0.662436966285742,5.135688625477343,1.557435611098026,3.57603385932745
178,2889904929132562.0,-0.8644097688497959,-0.494158387690335,5.1600877054424314,1.5426550229332248,3.5794967163890505
179,3529737851263166.5,-0.9502757862643687,-0.32980138404411824,5.17147662570442,1.561389018764813,3.5824849792665967
180,4311231547115195.0,-0.9818602865060566,-0.13091055462801665,5.170647103564323,1.5502296726193634,3.579200959740545
181,5265750102713651.0,-1.006395754502646,0.07687437355794666,5.184229043673699,1.561606494628563,3.5940597691926963
182,6431601699236623.0,-0.9693119473117687,0.258841670039569,5.187655152160742,1.5595323509038221,3.5955579021047597
183,7855576054835269.0,-0.8872582363237872,0.4584650273078741,5.203625573046451,1.5551614979788855,3.6030910141267136
184,9594822260312742.0,-0.7849445404265849,0.6288271906772541,5.203812263606127,1.5712727995776181,3.5979890876223264
185,1.1719142372802612e+16,-0.6517190287632977,0.7634618992340031,5.218551518197084,1.5658601783796882,3.609636211086248
186,1.4313792817412868e+16,-0.4737656083333035,0.8812215078883515,5.212189254000323,1.5610682429449296,3.620614057994486
187,1.748290602692123e+16,-0.2856218311111499,0.9588443998714623,5.219391511480956,1.5657213520135749,3.6301710369740476
188,2.1353669641936708e+16,-0.10429822384225794,0.9878534043199031,5.240119582123733,1.572459641668729,3.620077531424595
189,2.6081430997502468e+16,0.10290687108563878,0.9897968990731366,5.242301909410755,1.5749788911061726,3.6344843641205618
190,3.1855931757113756e+16,0.2994945939439041,0.9616041000105943,5.2379419479973865,1.5792718181528271,3.6408881531126434
191,3.8908922911901e+16,0.4738743544408021,0.8742637041153242,5.2552804037976975,1.5912092580415547,3.6468211093620067
192,4.75234657616371e+16,0.6415289774173369,0.7557376539859901,5.258296301598501,1.5783062049422951,3.65687328419856
193,5.804529215859412e+16,0.7845300181901467,0.6174113591124936,5.263938507687233,1.5959469775612203,3.655782754034824
194,7.089667994071943e+16,0.8882811382282889,0.4562028169759071,5.28330850009402,1.5889874861644961,3.667372514966422
195,8.659340042399374e+16,0.9586368460842771,0.2679913982979255,5.2944352499867735,1.582614893916739,3.6644557551480372
196,1.0576541811633429e+17,0.996261759914419,0.07693732775373066,5.29961191154616,1.5893476075198267,3.6709693245670048
197,1.2918217340525374e+17,0.9996851068391571,-0.12141314752378278,5.302846262906545,1.597645481763788,3.672878050261409
198,1.577834629023027e+17,0.9364738206944493,-0.3191544860256487,5.3022190251068215,1.6009594485471748,3.6718447954070954
199,1.9271715678093453e+17,0.870152468954789,-0.5097235901927757,5.318218824080979,1.6083545430114237,3.687644791058208
